user_id,item_id,rating
945,W428,4.8
428,W467,3.4
2526,W39,3.0
119,W421,3.5
1282,W494,4.5
509,W325,1.5
2611,W371,3.1
638,W158,1.8
448,W215,1.4
2219,W132,1.8
2492,W392,1.8
4730,W314,3.7
909,W142,1.3
436,W431,1.6
2164,W339,4.3
4102,W219,3.8
1355,W318,1.4
4561,W102,3.2
2339,W55,3.8
1807,W417,2.4
4661,W51,2.2
2853,W259,2.2
3152,W59,4.5
1217,W119,2.3
1824,W21,1.9
4884,W430,1.2
3946,W91,1.8
956,W33,1.1
1621,W20,4.0
4042,W411,4.1
4089,W263,3.6
4145,W348,2.8
921,W47,2.1
4739,W225,1.8
2613,W201,1.2
4916,W352,4.8
4800,W172,4.7
1431,W195,1.6
4573,W163,1.9
4030,W87,4.4
3345,W436,4.1
3929,W115,3.6
2062,W487,2.5
4760,W345,1.3
179,W87,4.1
970,W325,1.2
3429,W306,3.9
4986,W14,4.6
4718,W323,4.6
664,W447,3.2
3164,W277,3.9
4015,W343,4.8
615,W411,3.0
1926,W130,3.8
4478,W170,2.0
2962,W184,2.2
1747,W293,3.4
3791,W305,2.1
3646,W57,2.6
454,W315,1.9
731,W40,3.3
2541,W493,3.4
4516,W311,2.5
2740,W86,3.1
2910,W32,3.3
1815,W131,1.9
3450,W454,4.1
115,W196,1.8
1280,W97,2.2
3219,W186,3.5
3760,W327,2.7
1415,W249,1.9
827,W487,2.7
3068,W235,1.7
4705,W329,3.5
1650,W160,3.0
2206,W206,2.3
1090,W179,4.7
376,W430,3.1
1613,W187,5.0
3941,W205,2.5
4881,W302,2.0
1744,W379,2.8
4658,W486,3.5
1838,W494,3.6
2758,W68,1.3
1106,W304,4.6
3138,W404,3.5
1143,W249,2.0
3810,W430,2.7
1958,W490,2.8
4522,W199,4.7
3233,W464,4.2
4090,W156,4.4
2417,W15,3.6
989,W386,2.3
4241,W362,4.7
318,W193,2.0
218,W20,1.6
3272,W306,1.6
1413,W278,3.1
1969,W307,1.7
2753,W134,3.0
1275,W99,4.0
1776,W490,4.1
4554,W447,3.7
2325,W214,1.5
2500,W255,4.0
2776,W113,4.8
317,W408,2.4
4828,W397,3.8
754,W105,3.8
3035,W224,3.9
3800,W182,3.6
1209,W192,2.2
4977,W475,4.2
989,W321,3.6
3319,W25,2.8
1739,W456,2.1
3219,W399,4.3
3471,W45,1.2
3374,W340,1.3
1681,W455,3.1
4891,W45,1.2
980,W408,1.4
403,W442,3.0
4775,W84,2.2
2167,W136,2.3
4081,W213,1.3
3674,W345,3.2
3511,W185,2.7
1784,W204,3.7
128,W244,4.8
2377,W403,2.3
4986,W370,3.2
1331,W34,4.1
1310,W273,1.5
2056,W363,4.0
2859,W89,3.0
3195,W4,2.5
4347,W445,2.8
2593,W487,3.9
276,W259,2.9
3841,W26,1.2
4853,W202,3.5
1438,W211,3.6
2356,W215,3.7
629,W423,4.1
1324,W143,2.8
2894,W34,4.3
2042,W112,2.8
4389,W346,2.3
1399,W400,2.6
4711,W426,1.7
1076,W35,2.9
2750,W303,1.0
3541,W401,2.7
4960,W61,2.9
2432,W307,4.5
2209,W323,1.1
2325,W440,3.5
3487,W183,4.3
260,W28,1.5
4576,W497,3.8
1370,W360,3.0
3971,W475,4.6
4911,W479,2.6
2884,W71,4.6
6,W463,2.5
1514,W188,3.7
2372,W261,1.3
765,W486,4.0
2775,W258,4.1
4970,W352,3.0
2469,W344,5.0
531,W11,4.1
1047,W216,3.9
1136,W400,2.4
2268,W227,4.8
33,W25,1.0
1089,W113,4.7
1494,W175,1.3
4037,W261,3.1
2000,W496,4.4
4372,W8,3.0
4739,W344,2.4
4581,W155,5.0
4916,W351,2.9
2370,W350,4.3
4430,W480,2.2
3252,W38,3.8
4984,W96,4.6
4706,W241,2.7
4723,W177,4.5
118,W267,4.2
3784,W132,1.9
3374,W451,3.9
3780,W189,4.5
2581,W212,4.1
2274,W84,4.6
3593,W323,3.9
3419,W294,4.6
1002,W301,1.6
2496,W67,3.4
2625,W403,3.8
1673,W345,3.4
2435,W51,2.4
1877,W380,4.5
1531,W487,3.3
4215,W270,2.1
4615,W318,3.7
3043,W150,4.4
518,W136,4.2
1095,W202,2.2
3181,W448,4.1
3036,W315,4.7
3034,W335,2.9
57,W387,4.0
2945,W478,4.3
20,W147,2.1
1852,W370,2.5
1331,W97,2.2
2277,W355,1.2
1936,W463,4.9
3399,W74,3.9
2141,W325,4.9
1674,W117,2.8
2429,W485,3.1
117,W485,1.9
4964,W5,3.6
4362,W180,3.1
3370,W239,1.3
4421,W279,1.4
4400,W460,1.0
1503,W207,2.8
4938,W363,4.3
1730,W191,3.2
226,W496,3.2
1810,W120,3.6
1251,W84,4.3
362,W441,4.0
4312,W318,1.6
2626,W241,4.5
3419,W210,2.4
4101,W383,3.4
4177,W120,4.1
1151,W351,4.9
236,W65,2.7
2221,W52,1.4
4286,W355,3.1
1686,W447,3.8
4598,W68,4.1
791,W58,1.5
955,W30,2.6
2490,W122,2.3
3371,W345,2.0
951,W463,4.9
4893,W218,3.8
1282,W134,2.8
3610,W90,3.5
2509,W430,1.2
629,W352,4.3
4976,W109,2.0
2131,W382,1.4
2614,W206,1.9
3256,W350,1.1
1892,W83,3.9
4522,W76,4.7
3632,W235,3.9
3200,W249,2.7
3153,W244,3.7
608,W189,2.1
4447,W359,3.6
920,W124,1.0
3798,W181,1.3
3532,W253,4.2
3002,W374,3.5
1522,W90,3.7
2785,W52,2.1
2244,W267,1.6
390,W285,2.0
1577,W436,3.5
2725,W397,4.8
4170,W253,2.0
984,W444,4.8
2593,W283,4.1
147,W336,4.3
1263,W406,2.1
2934,W419,2.2
3717,W395,1.7
3394,W1,2.3
3423,W18,2.0
116,W36,2.4
4572,W235,4.3
871,W42,4.0
3484,W267,1.1
3688,W51,5.0
3454,W219,2.3
3657,W476,4.3
3930,W486,3.6
4571,W427,3.2
3665,W342,2.2
56,W252,1.2
2,W241,4.1
421,W199,1.6
2921,W340,1.4
1929,W458,2.3
4430,W249,4.2
2275,W34,3.8
293,W150,3.6
4407,W383,2.5
1802,W274,3.3
4771,W214,3.3
3837,W372,1.1
2557,W349,3.7
2576,W452,2.4
4597,W230,2.1
1239,W161,2.8
1311,W67,5.0
433,W99,1.5
4043,W485,2.4
2500,W458,4.8
2176,W406,3.6
140,W482,1.2
456,W278,2.8
1808,W87,3.6
4301,W114,3.8
1560,W71,1.8
3537,W77,2.1
3065,W186,3.7
2939,W352,1.6
1275,W227,3.2
1991,W32,1.8
4809,W158,2.4
4424,W36,4.3
2442,W78,3.9
2589,W363,1.8
2138,W380,4.5
2438,W402,4.7
1644,W8,1.5
4409,W84,2.9
2015,W213,4.7
4124,W340,3.2
906,W219,1.2
4043,W336,1.7
1558,W265,1.3
3097,W496,2.4
2360,W500,1.6
3101,W19,1.9
1632,W203,2.3
4859,W106,4.3
2284,W37,3.6
760,W394,5.0
821,W107,4.4
3235,W292,4.4
634,W165,2.8
4618,W489,2.9
4565,W151,1.5
2523,W357,1.3
998,W379,3.0
1701,W489,1.3
1274,W23,3.3
3703,W313,4.6
489,W246,4.1
3166,W361,4.6
3741,W44,1.3
2983,W52,2.4
2111,W395,2.0
989,W306,3.4
3729,W103,1.1
4342,W182,3.7
4516,W274,2.3
1897,W408,1.2
2795,W239,4.8
2116,W63,2.9
2639,W129,1.7
2652,W94,2.5
4727,W267,3.5
2249,W188,4.2
2001,W315,4.0
3862,W198,4.3
4171,W435,1.8
2433,W471,1.4
1155,W192,2.7
561,W195,3.2
2356,W211,4.1
2919,W306,4.4
3909,W282,1.0
3705,W371,1.8
3477,W240,2.7
3706,W156,1.0
811,W44,2.5
4421,W72,3.6
1709,W227,2.9
1091,W467,3.6
4509,W425,1.8
4088,W91,4.5
3948,W469,2.9
3335,W390,2.7
178,W306,2.9
3682,W358,4.3
3825,W309,2.7
739,W80,3.0
2579,W416,4.5
3775,W121,1.3
703,W446,2.8
4329,W116,2.5
1104,W463,2.9
2207,W214,1.1
60,W240,4.7
839,W122,4.4
4261,W44,4.8
1591,W145,1.4
109,W321,4.1
3558,W441,4.3
2022,W218,4.1
2233,W352,4.6
903,W359,1.5
1130,W82,3.2
3953,W218,1.0
1382,W153,4.5
4702,W201,4.6
4415,W369,2.0
2621,W209,4.6
1626,W218,2.1
259,W189,4.7
990,W72,1.5
2105,W102,2.0
2436,W27,4.7
3706,W457,1.9
1436,W434,1.0
321,W7,3.8
4618,W172,2.4
3162,W286,3.9
3617,W494,2.5
2515,W50,2.7
1209,W247,1.9
2679,W286,4.8
3197,W341,4.1
1794,W493,2.5
2187,W158,4.0
2350,W126,2.3
4667,W156,2.7
2145,W158,2.2
3528,W45,3.3
4700,W254,4.7
231,W193,1.4
1269,W226,2.8
3167,W248,1.3
1680,W23,2.1
2380,W350,3.9
4491,W391,2.8
332,W165,2.9
2200,W311,1.8
3503,W19,3.2
1770,W429,3.9
1800,W91,2.5
1552,W401,4.8
4103,W119,3.9
4484,W183,3.5
1628,W285,1.5
3048,W185,2.2
4815,W103,3.4
3187,W82,1.3
3285,W371,5.0
744,W499,4.1
3737,W166,4.2
909,W51,1.4
864,W420,4.3
1325,W438,3.9
1757,W1,3.0
3442,W446,3.6
1056,W305,1.2
2715,W59,4.9
163,W442,3.6
4080,W46,2.1
457,W500,2.3
3514,W181,1.0
4477,W335,2.5
1102,W490,1.1
4807,W3,1.4
2179,W353,2.9
2116,W123,4.3
4075,W201,1.3
4244,W499,3.2
1944,W481,2.7
1507,W205,5.0
719,W37,1.9
790,W446,3.4
2507,W287,2.6
2116,W266,1.9
3635,W53,2.2
185,W18,3.9
2764,W238,4.1
4567,W404,4.7
407,W410,2.2
3612,W19,1.2
647,W279,4.9
2518,W10,3.9
2511,W27,2.7
4021,W294,1.8
1359,W84,1.1
3942,W388,2.2
4884,W406,3.8
1529,W143,1.3
2251,W494,3.2
1112,W303,4.7
3445,W25,1.7
2563,W69,2.6
1684,W33,1.3
2249,W462,4.0
3245,W312,3.4
552,W185,1.2
4884,W199,3.7
3168,W7,4.7
2283,W458,2.9
995,W9,1.6
3356,W256,4.5
4770,W348,2.6
3733,W467,2.2
4227,W68,3.4
3587,W76,4.4
3917,W22,3.7
225,W494,2.7
1877,W21,4.3
3769,W430,3.9
633,W111,2.2
187,W25,1.7
4660,W453,4.7
508,W165,3.4
1473,W121,2.3
2270,W255,3.0
3689,W91,5.0
3037,W461,2.4
2323,W405,1.1
1143,W72,1.9
588,W342,5.0
4608,W398,3.4
4885,W7,3.2
3678,W254,2.3
459,W461,4.1
538,W271,3.2
3550,W345,3.5
44,W393,4.9
417,W362,4.0
2411,W11,1.2
2820,W4,4.1
1825,W77,3.8
1786,W41,4.9
765,W293,4.6
1458,W128,4.1
3125,W352,3.4
538,W170,3.1
3292,W418,1.1
2723,W130,4.6
610,W431,3.6
1345,W59,2.0
2295,W418,2.3
3346,W425,3.5
741,W185,4.1
2187,W25,1.2
4346,W116,3.1
495,W216,1.1
3793,W352,4.3
1853,W96,4.0
1682,W201,1.0
4926,W121,4.0
4528,W64,1.9
4742,W483,3.2
4095,W470,1.1
1421,W441,2.2
77,W196,4.8
838,W249,4.5
3140,W325,3.2
1764,W237,4.0
640,W204,2.0
302,W189,4.1
4801,W74,3.0
124,W468,3.5
2236,W263,5.0
4217,W445,3.4
1876,W23,4.5
400,W346,1.5
2397,W449,2.5
3996,W53,3.5
10,W251,4.0
3013,W484,4.1
4491,W216,4.3
760,W326,2.9
27,W274,3.0
1303,W254,1.2
223,W281,3.5
2810,W191,3.8
1255,W169,3.8
835,W343,2.6
695,W486,1.2
4823,W83,4.7
1583,W248,3.6
1120,W398,1.5
1947,W239,2.9
1869,W27,1.0
1533,W495,4.7
4946,W54,4.5
3625,W324,3.5
3091,W105,2.1
34,W396,2.5
2524,W362,4.1
2259,W106,2.0
1072,W395,1.5
2902,W412,2.8
5000,W444,2.4
1787,W49,2.8
4741,W318,3.0
4938,W19,1.0
1677,W239,3.2
1590,W269,2.4
2795,W166,1.7
3191,W292,1.2
1950,W15,4.2
675,W132,2.6
121,W447,3.0
4920,W329,1.8
3828,W69,2.2
4168,W459,3.2
2245,W266,3.3
3553,W494,3.6
1817,W474,3.5
4926,W18,4.4
1059,W209,3.5
4770,W17,3.3
2462,W66,3.6
1682,W388,1.8
4247,W3,1.8
4181,W379,1.9
3517,W195,3.6
1462,W255,4.8
2707,W7,2.6
1949,W149,3.5
3084,W250,1.8
2770,W220,2.9
3205,W177,4.1
416,W239,1.3
3540,W412,4.2
3848,W361,3.0
4308,W274,3.6
2788,W324,1.3
4297,W34,4.9
3663,W246,1.3
969,W285,4.1
4261,W90,2.3
4562,W305,3.7
3812,W359,1.9
3220,W240,2.2
1606,W42,2.0
4091,W33,2.8
1557,W140,1.7
2462,W88,3.2
2984,W401,2.8
3180,W90,4.5
4590,W279,2.8
2971,W370,2.7
366,W418,4.7
2084,W271,2.7
1996,W450,2.7
5000,W170,4.0
1224,W310,1.9
1276,W306,1.2
4534,W163,3.4
1673,W44,4.0
4496,W133,1.7
3610,W138,2.1
3300,W181,2.4
119,W219,1.2
1012,W172,4.8
1003,W61,3.7
3533,W167,3.3
4995,W453,1.2
2039,W378,3.0
2718,W18,3.6
861,W467,4.9
929,W270,2.6
4435,W496,2.2
2121,W360,3.3
328,W226,3.2
3839,W113,2.0
773,W119,2.9
4871,W353,2.8
849,W488,1.2
4639,W143,5.0
3452,W123,3.0
195,W337,4.5
1836,W432,2.9
3865,W151,2.1
1685,W145,4.9
3557,W443,5.0
252,W26,4.3
3387,W285,1.0
4947,W147,2.0
1887,W185,2.8
4545,W399,3.3
2982,W133,1.8
2253,W240,2.3
4902,W320,3.1
4041,W488,2.2
4569,W19,2.4
1183,W335,2.3
1909,W216,1.8
1038,W217,1.8
4482,W488,1.6
887,W48,4.3
1791,W370,4.1
3609,W123,2.4
1165,W218,3.3
1472,W402,3.5
4261,W193,3.0
1143,W28,3.3
636,W480,2.0
1391,W97,2.7
4478,W363,4.3
3495,W103,1.1
2144,W41,3.3
2070,W43,3.5
1281,W210,4.0
4678,W463,4.0
3668,W360,2.9
2230,W225,2.6
3346,W9,2.6
3448,W80,2.1
4812,W218,2.1
2483,W316,2.6
2235,W40,4.9
1797,W300,2.1
40,W256,1.7
1199,W276,4.2
3397,W290,1.1
561,W190,4.4
592,W398,4.5
4574,W231,1.3
2424,W469,4.4
4263,W65,2.7
726,W352,2.1
2553,W439,1.3
2520,W471,1.2
2092,W206,2.6
760,W278,3.0
2861,W22,3.4
2426,W148,1.1
3114,W84,3.1
3918,W259,3.2
3415,W481,3.2
1411,W262,4.8
99,W177,2.1
1272,W235,2.9
1203,W425,1.1
2647,W419,4.6
4214,W108,1.4
142,W359,2.0
3743,W83,4.5
1735,W50,2.7
2921,W485,4.2
3805,W61,1.8
107,W6,1.5
3976,W258,1.9
370,W240,4.1
1862,W39,1.9
2519,W152,3.8
1912,W344,3.2
707,W280,4.0
2897,W226,1.4
2297,W241,3.8
2556,W252,4.0
2200,W226,4.7
361,W198,3.4
4233,W183,3.1
781,W308,3.1
4249,W311,1.3
513,W53,3.6
3457,W248,3.5
2787,W145,2.5
419,W303,1.1
4111,W174,3.1
3813,W500,3.5
1432,W13,3.7
3668,W458,2.7
1410,W167,4.8
2436,W94,2.5
2009,W279,3.9
2504,W373,1.2
3277,W166,1.1
4814,W167,1.7
1219,W161,2.6
822,W407,2.9
785,W250,5.0
1397,W306,4.3
815,W356,3.3
2214,W227,2.7
2778,W483,2.5
3134,W27,2.2
3178,W236,4.6
2236,W449,2.5
4924,W316,2.4
4776,W254,4.6
202,W156,3.8
3235,W469,3.8
1020,W144,4.3
278,W375,1.2
1412,W186,3.8
3460,W396,1.8
168,W174,4.2
349,W186,3.4
2011,W404,1.6
626,W110,3.5
1726,W124,3.9
1818,W423,3.0
3189,W461,3.9
213,W319,4.2
3623,W123,4.9
1914,W327,1.5
96,W141,3.8
284,W40,4.5
2625,W472,4.5
1532,W285,1.9
2868,W51,4.0
492,W476,1.3
2234,W268,4.4
4891,W273,4.2
332,W17,1.8
1330,W412,4.4
1928,W354,2.3
3824,W344,2.5
3567,W273,4.0
3453,W413,1.6
2835,W176,4.0
1477,W325,4.2
4598,W112,2.5
1350,W1,3.4
3475,W255,1.7
434,W20,3.9
1692,W207,2.5
3505,W89,3.4
1081,W258,4.4
4290,W120,1.2
3931,W103,4.6
4241,W168,3.9
2805,W130,1.7
167,W410,1.3
474,W204,4.6
2626,W275,1.3
2148,W84,2.8
2972,W262,3.7
4738,W10,4.6
2486,W309,4.4
145,W340,1.7
4559,W198,3.8
1900,W410,3.5
908,W179,1.6
4244,W322,4.9
2239,W283,4.0
2763,W474,1.9
1113,W471,2.3
612,W330,3.3
2436,W244,2.9
2419,W223,1.7
3537,W267,4.5
689,W382,2.1
3958,W82,4.1
1960,W58,3.1
2400,W259,3.8
365,W356,4.6
2398,W143,4.5
3807,W347,3.7
4008,W335,4.7
300,W483,4.1
1824,W339,3.4
4441,W411,1.9
2607,W106,4.0
3853,W401,3.2
3683,W162,4.8
330,W415,1.1
2392,W154,2.3
4671,W266,4.3
4734,W372,4.6
1995,W23,4.1
1554,W216,3.9
3514,W88,1.5
4468,W138,1.5
3897,W59,2.0
4850,W109,2.3
1948,W307,2.4
2425,W37,2.1
2699,W71,1.9
3381,W63,2.1
971,W234,4.7
4585,W172,3.4
872,W40,1.2
4185,W273,2.8
4049,W467,3.2
4171,W408,3.3
2228,W197,3.6
2109,W361,3.6
4786,W1,3.9
1002,W440,3.2
4765,W163,2.3
2296,W359,3.5
2344,W104,1.3
1843,W477,3.3
476,W81,3.8
3159,W353,1.8
4431,W138,3.8
765,W443,3.5
3874,W349,4.1
649,W54,1.4
3115,W142,5.0
1600,W265,4.7
4647,W464,1.2
4392,W384,4.8
4010,W400,2.3
3753,W344,4.6
2719,W442,1.5
1526,W64,1.5
908,W306,4.2
3516,W209,2.2
1866,W109,4.4
4499,W121,4.9
1211,W252,3.5
1510,W218,3.6
2788,W76,2.2
240,W49,2.7
4004,W324,3.9
2372,W344,4.0
1012,W63,2.8
2136,W163,2.6
232,W307,1.5
4853,W443,4.9
689,W469,4.8
4459,W271,4.9
2577,W31,4.2
4747,W418,4.8
2567,W276,1.4
4981,W197,4.0
2099,W100,2.6
1693,W240,3.9
2723,W444,1.3
3346,W53,1.8
1247,W20,3.6
2355,W175,4.9
1543,W341,5.0
4754,W258,1.2
1911,W241,2.7
743,W392,3.2
3832,W136,2.0
4014,W191,3.7
4498,W476,2.8
3876,W375,4.6
1953,W238,3.4
4186,W267,3.4
4430,W204,3.0
2524,W195,2.5
3157,W242,3.2
1414,W120,3.6
938,W195,3.6
1264,W196,3.4
761,W46,3.5
2332,W46,3.3
238,W273,3.4
4340,W498,5.0
68,W312,1.3
78,W286,4.3
565,W480,3.8
173,W436,1.2
4696,W17,2.9
4765,W31,2.2
257,W241,4.1
2462,W404,4.6
324,W352,1.1
4524,W316,4.9
3127,W349,4.4
238,W142,3.9
3458,W117,1.2
3339,W487,1.3
2722,W171,5.0
2134,W250,3.8
1263,W85,1.6
230,W299,4.8
1710,W276,3.2
828,W342,3.2
1585,W355,4.7
4273,W302,4.5
1909,W82,1.1
2069,W175,2.4
2659,W221,2.5
545,W177,2.9
4123,W320,2.1
4279,W82,2.8
3839,W440,2.4
3032,W358,3.8
207,W125,2.2
3740,W267,3.4
2343,W147,2.6
1942,W65,4.8
71,W37,2.2
4130,W196,1.2
1931,W290,1.2
243,W493,3.6
526,W255,2.6
2142,W208,2.3
894,W13,1.5
2606,W359,4.7
1691,W164,1.7
4195,W94,1.3
2704,W119,2.0
1523,W48,1.4
3118,W374,3.9
3979,W429,5.0
2546,W164,1.4
3877,W236,3.4
4498,W182,2.3
1829,W47,5.0
1562,W377,3.7
196,W63,4.0
2990,W446,2.3
1325,W60,4.9
3384,W336,1.2
3267,W164,2.1
1519,W397,4.7
3250,W149,4.0
3898,W435,3.8
4969,W39,2.2
446,W284,4.5
4706,W451,4.8
3918,W218,2.5
4641,W460,4.3
1548,W91,4.6
1665,W36,3.0
1287,W231,2.0
229,W277,1.1
3231,W37,1.9
284,W354,3.8
104,W299,3.2
2750,W95,1.5
1833,W22,4.7
2904,W454,4.0
4682,W66,3.1
1087,W309,3.3
2234,W487,4.7
3170,W84,1.6
1463,W284,4.6
906,W450,2.6
3720,W208,2.2
1571,W243,3.4
4602,W7,4.8
4603,W30,1.4
755,W13,3.2
3593,W11,1.7
3558,W264,1.7
2137,W384,4.2
4134,W273,4.2
3051,W480,4.4
4076,W320,4.5
3189,W329,4.8
1325,W438,4.3
108,W222,3.5
2081,W450,4.1
2426,W115,4.7
4171,W378,4.0
1133,W417,2.5
1971,W306,1.4
1110,W13,3.9
3353,W300,3.4
4089,W470,4.1
4509,W119,4.3
921,W28,1.8
4932,W494,2.6
4154,W462,3.9
3970,W371,4.7
2600,W237,4.1
2554,W388,1.5
3464,W251,4.4
3150,W307,5.0
181,W428,2.6
3479,W354,3.6
1780,W353,1.9
2176,W461,4.5
607,W82,4.4
4593,W357,1.1
3881,W37,3.6
979,W121,2.5
4727,W468,1.8
3852,W415,4.6
2899,W483,3.4
371,W398,1.1
1506,W147,4.9
446,W100,1.9
2408,W249,2.1
849,W326,3.4
2448,W449,4.2
2774,W419,4.6
4730,W148,2.4
4485,W127,3.4
843,W439,2.1
788,W328,4.6
4357,W118,3.4
887,W117,2.8
4321,W438,3.4
219,W4,3.4
1555,W381,4.3
2532,W85,1.5
1069,W272,3.3
2415,W118,2.1
4153,W403,1.8
549,W129,4.2
3904,W403,3.2
538,W242,2.7
1546,W104,1.9
3037,W400,4.4
4225,W441,3.2
1214,W352,4.3
4231,W209,4.3
1416,W82,4.4
1645,W367,2.9
73,W96,4.4
3642,W44,3.8
3248,W277,3.3
2157,W408,1.8
1856,W241,2.8
4013,W306,3.8
4647,W332,3.4
3644,W50,4.4
3123,W416,4.4
4812,W241,1.3
479,W193,1.6
4224,W39,4.0
4943,W157,3.9
3092,W240,1.2
1728,W93,3.8
667,W149,4.8
3747,W150,1.7
2924,W287,2.6
4616,W371,3.3
1034,W85,1.2
84,W302,4.7
3582,W409,2.3
1382,W95,3.7
2854,W128,3.6
3509,W233,4.9
691,W96,4.4
3799,W342,1.7
2016,W337,1.3
1457,W346,2.6
2345,W345,3.6
4564,W162,2.2
876,W245,3.2
95,W150,1.2
3384,W434,4.4
3483,W18,2.1
1578,W311,1.5
1127,W205,1.9
35,W132,1.4
2909,W108,1.7
3003,W177,3.3
2164,W270,3.6
3774,W424,2.0
3726,W198,3.1
749,W492,2.8
79,W63,2.8
3487,W464,1.2
4652,W3,2.7
4863,W303,2.6
2026,W33,1.8
4315,W494,4.3
386,W365,2.5
427,W415,1.1
4340,W117,1.6
1934,W200,2.9
589,W264,2.7
631,W59,1.9
26,W338,2.5
3628,W133,3.0
2973,W390,2.9
2478,W423,1.9
3829,W383,4.6
535,W290,1.1
4169,W194,4.8
4353,W330,1.7
4858,W457,1.9
329,W421,1.2
206,W80,1.1
44,W86,2.9
1965,W24,4.1
3686,W163,2.3
4407,W129,3.3
1673,W400,3.0
1866,W272,1.6
3522,W454,4.9
1017,W437,4.3
818,W318,4.4
715,W426,1.7
150,W62,1.2
682,W497,1.5
1629,W449,1.4
1462,W266,2.5
4684,W268,1.9
2239,W8,3.1
2734,W216,1.3
2066,W319,3.6
3163,W350,3.0
2590,W322,4.8
4943,W398,4.2
1781,W120,3.5
3940,W387,2.9
691,W106,3.9
3293,W4,2.9
1636,W269,2.2
1088,W389,1.7
474,W219,4.6
4473,W316,4.6
4317,W368,2.4
2529,W181,2.0
576,W68,2.2
3633,W163,1.2
464,W30,4.7
1858,W440,3.2
1680,W263,1.5
182,W374,4.3
3949,W324,3.6
3758,W464,2.0
3065,W297,1.1
2686,W127,4.7
436,W401,2.8
3784,W236,3.5
2786,W184,4.6
66,W160,4.8
3444,W405,1.8
418,W387,4.7
1070,W269,4.3
1005,W376,2.2
3266,W358,3.5
4662,W383,2.5
4120,W123,2.5
4360,W282,2.1
3197,W274,1.5
22,W364,4.3
1744,W465,4.5
4776,W449,4.1
2547,W339,2.7
3840,W336,3.4
2298,W218,4.2
3983,W5,3.1
4418,W194,2.8
4384,W147,4.5
4676,W116,4.9
4692,W307,4.3
1810,W72,2.1
2715,W177,1.2
2577,W448,1.9
4331,W355,1.2
4887,W109,1.8
809,W369,2.8
416,W435,2.0
2933,W424,1.3
4269,W475,4.0
1638,W431,4.1
2679,W182,1.1
2093,W160,3.9
1610,W72,2.7
77,W400,4.0
842,W328,4.4
2068,W24,3.7
1126,W444,4.0
965,W354,1.2
2790,W303,1.8
1086,W165,4.2
2095,W227,2.3
1419,W150,2.9
3274,W378,1.9
3250,W97,4.7
681,W484,2.3
849,W472,4.2
3771,W183,1.9
3968,W337,4.1
1458,W208,2.6
4556,W486,3.7
3341,W172,1.8
2835,W361,4.8
3935,W221,3.9
785,W485,1.3
3925,W239,5.0
3630,W467,4.6
4811,W445,4.8
4216,W143,1.8
2907,W413,1.9
3694,W485,4.6
1317,W193,4.7
1747,W17,5.0
2848,W391,1.1
1818,W393,1.3
3569,W226,2.7
4149,W229,3.6
159,W365,1.4
4505,W356,3.7
3480,W181,1.6
2770,W239,2.0
3519,W232,2.2
1881,W129,2.3
437,W153,2.6
3350,W242,4.1
2093,W351,1.0
2268,W270,1.1
4529,W453,3.5
1798,W44,4.6
3591,W405,1.3
3836,W37,3.1
4333,W25,2.6
4474,W189,1.0
3529,W396,2.1
1111,W176,2.0
3969,W32,2.2
1870,W303,4.4
4655,W98,3.7
2708,W184,4.9
3671,W66,4.0
4601,W122,4.8
4131,W29,3.6
2059,W131,3.1
1943,W482,4.0
2601,W354,4.6
692,W358,4.0
419,W240,3.0
895,W352,2.4
2966,W339,4.2
3051,W500,3.4
1294,W195,4.0
3147,W331,3.3
1441,W109,4.2
3203,W341,2.7
1295,W263,2.0
253,W21,4.4
3420,W18,1.2
4911,W294,1.1
3840,W264,2.6
94,W59,3.5
4567,W167,3.2
2672,W360,3.9
2388,W111,1.6
2967,W192,4.4
175,W245,3.1
3539,W115,3.9
4676,W216,4.0
2810,W400,3.6
16,W356,2.9
824,W351,2.1
1520,W218,1.7
741,W231,1.4
4020,W139,1.5
2158,W256,4.3
3862,W212,3.9
3660,W207,4.4
2597,W102,2.6
2095,W440,4.1
2838,W450,2.6
1079,W323,3.6
1117,W355,4.5
542,W456,3.5
4184,W32,3.7
2043,W339,1.5
1723,W18,3.6
4555,W295,5.0
361,W179,1.0
35,W147,2.0
2179,W189,2.4
3275,W287,4.0
3878,W449,4.3
2870,W100,1.7
4111,W219,2.8
2045,W260,4.6
1916,W402,1.9
1801,W498,2.1
4629,W108,2.0
4500,W430,2.6
2945,W236,3.2
3455,W188,2.0
2656,W355,2.5
2542,W232,1.4
1667,W420,3.4
269,W86,4.7
4649,W114,4.4
3305,W146,4.2
2735,W315,3.1
1357,W379,1.6
1063,W401,3.6
1665,W426,1.7
2377,W13,4.8
4085,W342,1.7
1563,W159,4.1
3414,W495,3.4
1388,W265,4.3
2076,W369,3.3
960,W403,1.8
2387,W364,3.9
1043,W314,1.3
3890,W222,4.4
4931,W359,2.7
58,W64,3.2
3300,W49,4.4
2772,W443,4.1
4473,W163,3.0
753,W202,1.5
4094,W396,3.9
1603,W101,1.8
2020,W279,2.1
4342,W148,2.6
2817,W78,1.2
759,W493,1.1
4307,W149,2.5
2246,W378,1.4
4094,W452,4.5
4964,W473,2.6
3231,W446,1.2
968,W20,4.7
1665,W426,1.1
865,W119,1.6
750,W196,1.9
3531,W41,4.5
1382,W495,1.1
4882,W390,3.8
3282,W141,2.0
4956,W477,1.5
